,file_name,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,label
257,257.jpg,0.203219362,-0.672463986,-1.514724599,-9.762539142,7.62434157,8,head_straight_eye_straight
258,258.jpg,0.203219362,-0.672463986,-1.514724599,-9.762539142,7.62434157,8,head_straight_eye_straight
259,259.jpg,0.750029212,-0.502483851,-1.918160396,-6.913828856,5.183332705,4,head_straight_eye_straight
260,260.jpg,0.750029212,-0.502483851,-1.918160396,-6.913828856,5.183332705,4,head_straight_eye_straight
261,261.jpg,0.750029212,-0.502483851,-1.918160396,-6.913828856,5.183332705,4,head_straight_eye_straight
262,262.jpg,0.92577792,-0.315512166,-1.359457327,-5.045405891,1.109319853,1,head_straight_eye_straight
263,263.jpg,0.92577792,-0.315512166,-1.359457327,-5.045405891,1.109319853,1,head_straight_eye_straight
264,264.jpg,1.159530237,-0.471331201,-1.254363499,-9.208162465,8.742783328,10,head_straight_eye_straight
265,265.jpg,0.748498276,-0.466339962,-1.278059294,-7.430903961,5.594736309,5,head_straight_eye_straight
266,266.jpg,0.748498276,-0.466339962,-1.278059294,-7.430903961,5.594736309,5,head_straight_eye_straight
267,267.jpg,0.944742965,-0.545829042,-1.616915986,-8.338503196,2.795432859,3,head_straight_eye_straight
268,268.jpg,0.944742965,-0.545829042,-1.616915986,-8.338503196,2.795432859,3,head_straight_eye_straight
269,269.jpg,1.039997559,-0.783995108,-1.61542895,-5.830350559,4.687603325,4,head_straight_eye_straight
270,270.jpg,1.039997559,-0.783995108,-1.61542895,-5.830350559,4.687603325,4,head_straight_eye_straight
271,271.jpg,1.383725977,-0.717788578,-1.353784268,-7.716337421,5.32222165,5,head_straight_eye_straight
272,272.jpg,1.383725977,-0.717788578,-1.353784268,-7.716337421,5.32222165,5,head_straight_eye_straight
273,273.jpg,1.383725977,-0.717788578,-1.353784268,-7.716337421,5.32222165,5,head_straight_eye_straight
274,274.jpg,1.288514927,-0.581530908,-1.855087045,-6.085753815,6.274235525,5,head_straight_eye_straight
